Word;Label1;Label2
another;I-POSTCONDITION
;I-POSTCONDITION
train;I-POSTCONDITION
spacing;I-POSTCONDITION
and;I-POSTCONDITION
train;I-POSTCONDITION
speed;I-POSTCONDITION
;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
CND;I-POSTCONDITION
should;I-POSTCONDITION
be;I-POSTCONDITION
able;I-POSTCONDITION
to;I-POSTCONDITION
support;I-POSTCONDITION
bootstrap;I-POSTCONDITION
capabilities;I-POSTCONDITION
in;I-POSTCONDITION
order;I-POSTCONDITION
to;I-POSTCONDITION
retrieve;I-POSTCONDITION
network;I-POSTCONDITION
configuration;I-POSTCONDITION
data;I-POSTCONDITION
to;I-POSTCONDITION
connect;I-POSTCONDITION
the;I-POSTCONDITION
NGN;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
system;I-POSTCONDITION
shall;I-POSTCONDITION
display;I-POSTCONDITION
Events;I-POSTCONDITION
or;I-POSTCONDITION
Activities;I-POSTCONDITION
.;O
;;
The;B-POSTCONDITION
leads;I-POSTCONDITION
washing;I-POSTCONDITION
functionality;I-POSTCONDITION
shall;I-POSTCONDITION
receive;I-POSTCONDITION
a;I-POSTCONDITION
period;I-POSTCONDITION
list;I-POSTCONDITION
of;I-POSTCONDITION
available;I-POSTCONDITION
reps;I-POSTCONDITION
from;I-POSTCONDITION
the;I-POSTCONDITION
enterprise;I-POSTCONDITION
system;I-POSTCONDITION
.;I-POSTCONDITION
;;
Clinical;B-POSTCONDITION
specimen;I-POSTCONDITION
data;I-POSTCONDITION
should;I-POSTCONDITION
include;I-POSTCONDITION
information;I-POSTCONDITION
about;I-POSTCONDITION
the;I-POSTCONDITION
specimen;I-POSTCONDITION
source;I-POSTCONDITION
/;I-POSTCONDITION
site;I-POSTCONDITION
from;I-POSTCONDITION
which;I-POSTCONDITION
the;I-POSTCONDITION
specimen;I-POSTCONDITION
was;I-POSTCONDITION
taken;I-POSTCONDITION
,;I-POSTCONDITION
symptom;I-POSTCONDITION
date;I-POSTCONDITION
of;I-POSTCONDITION
onset;I-POSTCONDITION
,;I-POSTCONDITION
and;I-POSTCONDITION
whether;I-POSTCONDITION
the;I-POSTCONDITION
sample;I-POSTCONDITION
is;I-POSTCONDITION
acute;I-POSTCONDITION
or;I-POSTCONDITION
convalescent;I-POSTCONDITION
.;I-POSTCONDITION
;;
An;B-POSTCONDITION
Application;I-POSTCONDITION
AID;I-POSTCONDITION
may;I-POSTCONDITION
be;I-POSTCONDITION
the;I-POSTCONDITION
same;I-POSTCONDITION
as;I-POSTCONDITION
that;I-POSTCONDITION
of;I-POSTCONDITION
an;I-POSTCONDITION
Executable;I-POSTCONDITION
Module;I-POSTCONDITION
but;I-POSTCONDITION
may;I-POSTCONDITION
not;I-POSTCONDITION
be;I-POSTCONDITION
the;I-POSTCONDITION
same;I-POSTCONDITION
as;I-POSTCONDITION
that;I-POSTCONDITION
of;I-POSTCONDITION
an;I-POSTCONDITION
Executable;I-POSTCONDITION
Load;I-POSTCONDITION
File;I-POSTCONDITION
or;I-POSTCONDITION
the;I-POSTCONDITION
same;I-POSTCONDITION
as;I-POSTCONDITION
another;I-POSTCONDITION
Application;I-POSTCONDITION
already;I-POSTCONDITION
present;I-POSTCONDITION
in;I-POSTCONDITION
the;I-POSTCONDITION
GlobalPlatform;I-POSTCONDITION
Registry;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
Disputes;I-POSTCONDITION
application;I-POSTCONDITION
shall;I-POSTCONDITION
interface;I-POSTCONDITION
with;I-POSTCONDITION
the;I-POSTCONDITION
Letters;I-POSTCONDITION
application;I-POSTCONDITION
.;O
This;B-POSTCONDITION
will;I-POSTCONDITION
allow;I-POSTCONDITION
the;I-POSTCONDITION
Disputes;I-POSTCONDITION
application;I-POSTCONDITION
to;I-POSTCONDITION
request;I-POSTCONDITION
letters;I-POSTCONDITION
as;I-POSTCONDITION
part;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
dispute;I-POSTCONDITION
initiation;I-POSTCONDITION
and;I-POSTCONDITION
dispute;I-POSTCONDITION
follow;I-POSTCONDITION
up;I-POSTCONDITION
process;I-POSTCONDITION
.;O
All;B-POSTCONDITION
letter;I-POSTCONDITION
requests;I-POSTCONDITION
must;I-POSTCONDITION
be;I-POSTCONDITION
sent;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
Print;I-POSTCONDITION
Letter;I-POSTCONDITION
Utility;I-POSTCONDITION
application;I-POSTCONDITION
.;I-POSTCONDITION
;;
In;B-PRECONDITION
the;I-PRECONDITION
eventuality;I-PRECONDITION
that;I-PRECONDITION
the;I-PRECONDITION
current;I-PRECONDITION
Application;I-PRECONDITION
Session;I-PRECONDITION
has;I-PRECONDITION
been;I-PRECONDITION
terminated;I-PRECONDITION
and;I-PRECONDITION
no;I-PRECONDITION
subsequent;I-PRECONDITION
full;I-PRECONDITION
or;I-PRECONDITION
partial;I-PRECONDITION
match;I-PRECONDITION
is;I-PRECONDITION
found;I-PRECONDITION
,;O
the;B-POSTCONDITION
OPEN;I-POSTCONDITION
shall;I-POSTCONDITION
make;I-POSTCONDITION
an;I-POSTCONDITION
attempt;I-POSTCONDITION
to;I-POSTCONDITION
select;I-POSTCONDITION
the;I-POSTCONDITION
Application;I-POSTCONDITION
that;I-POSTCONDITION
is;I-POSTCONDITION
marked;I-POSTCONDITION
as;I-POSTCONDITION
implicitly;I-POSTCONDITION
selectable;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
Basic;I-POSTCONDITION
Logical;I-POSTCONDITION
Channel;I-POSTCONDITION
for;I-POSTCONDITION
the;I-POSTCONDITION
current;I-POSTCONDITION
card;I-POSTCONDITION
interface;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
DPU;I-POSTCONDITION
-;I-POSTCONDITION
ICUI;I-POSTCONDITION
shall;I-POSTCONDITION
install;I-POSTCONDITION
an;I-POSTCONDITION
ISR;I-POSTCONDITION
to;I-POSTCONDITION
be;I-POSTCONDITION
invoked;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
SSI;I-POSTCONDITION
receiver;I-POSTCONDITION
interblock;I-POSTCONDITION
gap;I-POSTCONDITION
interrupt;I-POSTCONDITION
,;I-POSTCONDITION
for;I-POSTCONDITION
the;I-POSTCONDITION
receiving;I-POSTCONDITION
and;I-POSTCONDITION
processing;I-POSTCONDITION
of;I-POSTCONDITION
commands;I-POSTCONDITION
from;I-POSTCONDITION
the;I-POSTCONDITION
ICU;I-POSTCONDITION
.;I-POSTCONDITION
;;
This;B-POSTCONDITION
ceiling;I-POSTCONDITION
speed;I-POSTCONDITION
shall;I-POSTCONDITION
not;I-POSTCONDITION
be;I-POSTCONDITION
shown;I-POSTCONDITION
continually;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
DMI;I-POSTCONDITION
but;I-POSTCONDITION
may;I-POSTCONDITION
be;I-POSTCONDITION
shown;I-POSTCONDITION
momentarily;I-POSTCONDITION
when;I-POSTCONDITION
selected;I-POSTCONDITION
by;I-POSTCONDITION
the;I-POSTCONDITION
driver;I-POSTCONDITION
.;I-POSTCONDITION
;;
Systems;B-POSTCONDITION
supporting;I-POSTCONDITION
OM;I-POSTCONDITION
should;I-POSTCONDITION
have;I-POSTCONDITION
the;I-POSTCONDITION
ability;I-POSTCONDITION
to;I-POSTCONDITION
record;I-POSTCONDITION
the;I-POSTCONDITION
case;I-POSTCONDITION
definition;I-POSTCONDITION
for;I-POSTCONDITION
a;I-POSTCONDITION
health;I-POSTCONDITION
event;I-POSTCONDITION
.;I-POSTCONDITION
;;
Priority;B-POSTCONDITION
call;I-POSTCONDITION
handling;I-POSTCONDITION
facilities;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
provided;I-POSTCONDITION
such;I-POSTCONDITION
that;I-POSTCONDITION
the;I-POSTCONDITION
performance;I-POSTCONDITION
requirements;I-POSTCONDITION
defined;I-POSTCONDITION
in;I-POSTCONDITION
sections;I-POSTCONDITION
3.4;I-POSTCONDITION
and;I-POSTCONDITION
10.2;I-POSTCONDITION
can;I-POSTCONDITION
be;I-POSTCONDITION
met;I-POSTCONDITION
.;O
;;
It;B-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
possible;I-POSTCONDITION
for;I-POSTCONDITION
a;I-POSTCONDITION
driver;I-POSTCONDITION
to;I-POSTCONDITION
initiate;I-POSTCONDITION
and;I-POSTCONDITION
participate;I-POSTCONDITION
in;I-POSTCONDITION
group;I-POSTCONDITION
voice;I-POSTCONDITION
calls;I-POSTCONDITION
between;I-POSTCONDITION
drivers;I-POSTCONDITION
in;I-POSTCONDITION
a;I-POSTCONDITION
pre;I-POSTCONDITION
-;I-POSTCONDITION
defined;I-POSTCONDITION
geographical;I-POSTCONDITION
area;I-POSTCONDITION
.;I-POSTCONDITION
;;
If;B-PRECONDITION
the;I-PRECONDITION
radio;I-PRECONDITION
is;I-PRECONDITION
used;I-PRECONDITION
by;I-PRECONDITION
the;I-PRECONDITION
team;I-PRECONDITION
leader;I-PRECONDITION
for;I-PRECONDITION
a;I-PRECONDITION
shunting;I-PRECONDITION
group;I-PRECONDITION
call;I-PRECONDITION
;I-PRECONDITION
ie;I-PRECONDITION
initiated;I-PRECONDITION
the;I-PRECONDITION
shunting;I-PRECONDITION
group;I-PRECONDITION
call;I-PRECONDITION
;I-PRECONDITION
,;O
switching;B-POSTCONDITION
the;I-POSTCONDITION
radio;I-POSTCONDITION
off;I-POSTCONDITION
shall;I-POSTCONDITION
result;I-POSTCONDITION
in;I-POSTCONDITION
the;I-POSTCONDITION
termination;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
shunting;I-POSTCONDITION
group;I-POSTCONDITION
call;I-POSTCONDITION
.;I-POSTCONDITION
;;
On;B-PRECONDITION
detection;I-PRECONDITION
of;I-PRECONDITION
a;I-PRECONDITION
message;I-PRECONDITION
integrity;I-PRECONDITION
error;I-PRECONDITION
at;I-PRECONDITION
the;I-PRECONDITION
CNG;I-PRECONDITION
the;B-POSTCONDITION
CNG;I-POSTCONDITION
shall;I-POSTCONDITION
discard;I-POSTCONDITION
the;I-POSTCONDITION
message;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
Development;I-POSTCONDITION
Team;I-POSTCONDITION
shall;I-POSTCONDITION
define;I-POSTCONDITION
coding;I-POSTCONDITION
standards;I-POSTCONDITION
for;I-POSTCONDITION
the;I-POSTCONDITION
application;I-POSTCONDITION
and;I-POSTCONDITION
follow;I-POSTCONDITION
thosestandards;I-POSTCONDITION
consistently;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
Card;I-POSTCONDITION
Issuer;I-POSTCONDITION
is;I-POSTCONDITION
responsible;I-POSTCONDITION
for;I-POSTCONDITION
Cryptographically;I-POSTCONDITION
authorizing;I-POSTCONDITION
load;I-POSTCONDITION
,;I-POSTCONDITION
install;I-POSTCONDITION
,;I-POSTCONDITION
and;I-POSTCONDITION
extradition;I-POSTCONDITION
to;I-POSTCONDITION
be;I-POSTCONDITION
performed;I-POSTCONDITION
by;I-POSTCONDITION
Application;I-POSTCONDITION
Providers;I-POSTCONDITION
.;I-POSTCONDITION
;;
For;B-PRECONDITION
voice;I-PRECONDITION
communications;I-PRECONDITION
,;I-PRECONDITION
if;I-PRECONDITION
the;I-PRECONDITION
driver;I-PRECONDITION
picks;I-PRECONDITION
up;I-PRECONDITION
the;I-PRECONDITION
handset;I-PRECONDITION
,;O
the;B-POSTCONDITION
radio;I-POSTCONDITION
shall;I-POSTCONDITION
allow;I-POSTCONDITION
him;I-POSTCONDITION
to;I-POSTCONDITION
join;I-POSTCONDITION
the;I-POSTCONDITION
communication;I-POSTCONDITION
.;I-POSTCONDITION
;;
A;B-POSTCONDITION
suitably;I-POSTCONDITION
authorized;I-POSTCONDITION
CPN;I-POSTCONDITION
user;I-POSTCONDITION
;I-POSTCONDITION
e.g.;I-POSTCONDITION
the;I-POSTCONDITION
system;I-POSTCONDITION
administrator;I-POSTCONDITION
;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
able;I-POSTCONDITION
to;I-POSTCONDITION
manage;I-POSTCONDITION
and;I-POSTCONDITION
configure;I-POSTCONDITION
the;I-POSTCONDITION
provisioning;I-POSTCONDITION
,;I-POSTCONDITION
capabilities;I-POSTCONDITION
and;I-POSTCONDITION
use;I-POSTCONDITION
of;I-POSTCONDITION
NGN;I-POSTCONDITION
managed;I-POSTCONDITION
services;I-POSTCONDITION
from;I-POSTCONDITION
an;I-POSTCONDITION
NGN;I-POSTCONDITION
access;I-POSTCONDITION
point;I-POSTCONDITION
outside;I-POSTCONDITION
the;I-POSTCONDITION
CPN;I-POSTCONDITION
.;I-POSTCONDITION
;;
;;
The;B-POSTCONDITION
system;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
able;I-POSTCONDITION
to;I-POSTCONDITION
display;I-POSTCONDITION
a;I-POSTCONDITION
printable;I-POSTCONDITION
summary;I-POSTCONDITION
for;I-POSTCONDITION
individual;I-POSTCONDITION
cohorts;I-POSTCONDITION
which;I-POSTCONDITION
will;I-POSTCONDITION
include;I-POSTCONDITION
the;I-POSTCONDITION
students;I-POSTCONDITION
enlisted;I-POSTCONDITION
the;I-POSTCONDITION
Program;I-POSTCONDITION
of;I-POSTCONDITION
study;I-POSTCONDITION
sequence;I-POSTCONDITION
of;I-POSTCONDITION
classes;I-POSTCONDITION
cohort;I-POSTCONDITION
progress;I-POSTCONDITION
through;I-POSTCONDITION
the;I-POSTCONDITION
program;I-POSTCONDITION
and;I-POSTCONDITION
timeline;I-POSTCONDITION
of;I-POSTCONDITION
completion;I-POSTCONDITION
.;I-POSTCONDITION
;;
Ease;B-POSTCONDITION
of;I-POSTCONDITION
maintenance;I-POSTCONDITION
should;I-POSTCONDITION
be;I-POSTCONDITION
taken;I-POSTCONDITION
into;I-POSTCONDITION
account;I-POSTCONDITION
in;I-POSTCONDITION
the;I-POSTCONDITION
design;I-POSTCONDITION
and;I-POSTCONDITION
installation;I-POSTCONDITION
of;I-POSTCONDITION
radio;I-POSTCONDITION
equipment;I-POSTCONDITION
.;O
For;B-POSTCONDITION
example;I-POSTCONDITION
,;I-POSTCONDITION
maintenance;I-POSTCONDITION
access;I-POSTCONDITION
to;I-POSTCONDITION
antennas;I-POSTCONDITION
on;I-POSTCONDITION
vehicles;I-POSTCONDITION
should;I-POSTCONDITION
be;I-POSTCONDITION
provided;I-POSTCONDITION
.;I-POSTCONDITION
;;
Collect;B-POSTCONDITION
and;I-POSTCONDITION
validate;I-POSTCONDITION
all;I-POSTCONDITION
transactions;I-POSTCONDITION
and;I-POSTCONDITION
provide;I-POSTCONDITION
acknowledgments;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
POS;I-POSTCONDITION
device;I-POSTCONDITION
or;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
merchant;I-POSTCONDITION
;;
In;B-PRECONDITION
a;I-PRECONDITION
currency;I-PRECONDITION
exchange;I-PRECONDITION
transaction;I-PRECONDITION
,;O
funds;B-POSTCONDITION
flow;I-POSTCONDITION
from;I-POSTCONDITION
one;I-POSTCONDITION
slot;I-POSTCONDITION
within;I-POSTCONDITION
the;I-POSTCONDITION
card;I-POSTCONDITION
to;I-POSTCONDITION
another;I-POSTCONDITION
,;I-POSTCONDITION
and;I-POSTCONDITION
from;I-POSTCONDITION
one;I-POSTCONDITION
funds;I-POSTCONDITION
pool;I-POSTCONDITION
to;I-POSTCONDITION
another;I-POSTCONDITION
,;I-POSTCONDITION
both;I-POSTCONDITION
of;I-POSTCONDITION
which;I-POSTCONDITION
are;I-POSTCONDITION
under;I-POSTCONDITION
the;I-POSTCONDITION
control;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
issuer;I-POSTCONDITION
;;
The;B-POSTCONDITION
search;I-POSTCONDITION
radius;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
between;I-POSTCONDITION
1;I-POSTCONDITION
and;I-POSTCONDITION
30;I-POSTCONDITION
miles;I-POSTCONDITION
;;
The;B-POSTCONDITION
Cab;I-POSTCONDITION
radio;I-POSTCONDITION
may;I-POSTCONDITION
be;I-POSTCONDITION
required;I-POSTCONDITION
to;I-POSTCONDITION
set;I-POSTCONDITION
up;I-POSTCONDITION
calls;I-POSTCONDITION
from;I-POSTCONDITION
a;I-POSTCONDITION
number;I-POSTCONDITION
of;I-POSTCONDITION
different;I-POSTCONDITION
sources;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
transfer;I-POSTCONDITION
time;I-POSTCONDITION
for;I-POSTCONDITION
each;I-POSTCONDITION
message;I-POSTCONDITION
segment;I-POSTCONDITION
should;I-POSTCONDITION
be;I-POSTCONDITION
less;I-POSTCONDITION
then;I-POSTCONDITION
30;I-POSTCONDITION
seconds;I-POSTCONDITION
for;I-POSTCONDITION
95;I-POSTCONDITION
%;I-POSTCONDITION
of;I-POSTCONDITION
messages;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
card;I-POSTCONDITION
and;I-POSTCONDITION
the;I-POSTCONDITION
PSAM;I-POSTCONDITION
must;I-POSTCONDITION
use;I-POSTCONDITION
a;I-POSTCONDITION
public;I-POSTCONDITION
key;I-POSTCONDITION
algorithm;I-POSTCONDITION
for;I-POSTCONDITION
mutual;I-POSTCONDITION
authentication;I-POSTCONDITION
and;I-POSTCONDITION
session;I-POSTCONDITION
key;I-POSTCONDITION
exchange;I-POSTCONDITION
,;I-POSTCONDITION
as;I-POSTCONDITION
no;I-POSTCONDITION
permanent;I-POSTCONDITION
shared;I-POSTCONDITION
secret;I-POSTCONDITION
key;I-POSTCONDITION
may;I-POSTCONDITION
exist;I-POSTCONDITION
between;I-POSTCONDITION
the;I-POSTCONDITION
CEP;I-POSTCONDITION
card;I-POSTCONDITION
and;I-POSTCONDITION
the;I-POSTCONDITION
PSAM;I-POSTCONDITION
;;
The;B-POSTCONDITION
communications;I-POSTCONDITION
architecture;I-POSTCONDITION
will;I-POSTCONDITION
be;I-POSTCONDITION
dictated;I-POSTCONDITION
by;I-POSTCONDITION
local;I-POSTCONDITION
circumstances;I-POSTCONDITION
.;I-POSTCONDITION
The;B-POSTCONDITION
definition;I-POSTCONDITION
of;I-POSTCONDITION
this;I-POSTCONDITION
interface;I-POSTCONDITION
is;I-POSTCONDITION
beyond;I-POSTCONDITION
the;I-POSTCONDITION
scope;I-POSTCONDITION
of;I-POSTCONDITION
EIRENE;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
Disputes;I-POSTCONDITION
System;I-POSTCONDITION
shall;I-POSTCONDITION
accurately;I-POSTCONDITION
provide;I-POSTCONDITION
a;I-POSTCONDITION
list;I-POSTCONDITION
of;I-POSTCONDITION
possible;I-POSTCONDITION
reason;I-POSTCONDITION
codes;I-POSTCONDITION
for;I-POSTCONDITION
a;I-POSTCONDITION
given;I-POSTCONDITION
transaction;I-POSTCONDITION
.;O
The;B-POSTCONDITION
list;I-POSTCONDITION
of;I-POSTCONDITION
possible;I-POSTCONDITION
reason;I-POSTCONDITION
codes;I-POSTCONDITION
must;I-POSTCONDITION
be;I-POSTCONDITION
derived;I-POSTCONDITION
based;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
type;I-POSTCONDITION
of;I-POSTCONDITION
transaction;I-POSTCONDITION
and;I-POSTCONDITION
the;I-POSTCONDITION
industry;I-POSTCONDITION
that;I-POSTCONDITION
the;I-POSTCONDITION
merchant;I-POSTCONDITION
belongs;I-POSTCONDITION
to;I-POSTCONDITION
according;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
business;I-POSTCONDITION
rules;I-POSTCONDITION
defined;I-POSTCONDITION
for;I-POSTCONDITION
the;I-POSTCONDITION
Disputes;I-POSTCONDITION
System;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
driver;I-POSTCONDITION
shall;I-POSTCONDITION
enter;I-POSTCONDITION
the;I-POSTCONDITION
driver;I-POSTCONDITION
ID;I-POSTCONDITION
;;
The;B-POSTCONDITION
DPU;I-POSTCONDITION
-;I-POSTCONDITION
BOOT;I-POSTCONDITION
CSC;I-POSTCONDITION
shall;I-POSTCONDITION
initialize;I-POSTCONDITION
Error;I-POSTCONDITION
Detection;I-POSTCONDITION
and;I-POSTCONDITION
Correction;I-POSTCONDITION
;I-POSTCONDITION
EDAC;I-POSTCONDITION
;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
RSC;I-POSTCONDITION
by;I-POSTCONDITION
clearing;I-POSTCONDITION
DRAM;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
website;I-POSTCONDITION
shall;I-POSTCONDITION
prevent;I-POSTCONDITION
its;I-POSTCONDITION
data;I-POSTCONDITION
from;I-POSTCONDITION
being;I-POSTCONDITION
corrupted;I-POSTCONDITION
when;I-POSTCONDITION
incorrect;I-POSTCONDITION
data;I-POSTCONDITION
is;I-POSTCONDITION
entered;I-POSTCONDITION
in;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
DPU;I-POSTCONDITION
-;I-POSTCONDITION
ICUI;I-POSTCONDITION
shall;I-POSTCONDITION
provide;I-POSTCONDITION
an;I-POSTCONDITION
API;I-POSTCONDITION
for;I-POSTCONDITION
other;I-POSTCONDITION
CSCs;I-POSTCONDITION
to;I-POSTCONDITION
transmit;I-POSTCONDITION
messages;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
ICU;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
leads;I-POSTCONDITION
washing;I-POSTCONDITION
functionality;I-POSTCONDITION
will;I-POSTCONDITION
validate;I-POSTCONDITION
all;I-POSTCONDITION
leads;I-POSTCONDITION
received;I-POSTCONDITION
by;I-POSTCONDITION
the;I-POSTCONDITION
web;I-POSTCONDITION
service;I-POSTCONDITION
for;I-POSTCONDITION
valid;I-POSTCONDITION
data;I-POSTCONDITION
;;
The;B-POSTCONDITION
system;I-POSTCONDITION
will;I-POSTCONDITION
notify;I-POSTCONDITION
affected;I-POSTCONDITION
parties;I-POSTCONDITION
when;I-POSTCONDITION
changes;I-POSTCONDITION
occur;I-POSTCONDITION
affecting;I-POSTCONDITION
cohorts;I-POSTCONDITION
including;I-POSTCONDITION
but;I-POSTCONDITION
not;I-POSTCONDITION
limited;I-POSTCONDITION
to;I-POSTCONDITION
changes;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
sequence;I-POSTCONDITION
for;I-POSTCONDITION
a;I-POSTCONDITION
cohorts;I-POSTCONDITION
program;I-POSTCONDITION
of;I-POSTCONDITION
study;I-POSTCONDITION
and;I-POSTCONDITION
changes;I-POSTCONDITION
to;I-POSTCONDITION
a;I-POSTCONDITION
given;I-POSTCONDITION
weeks;I-POSTCONDITION
schedule;I-POSTCONDITION
;I-POSTCONDITION
lab;I-POSTCONDITION
cancelled;I-POSTCONDITION
this;I-POSTCONDITION
week;I-POSTCONDITION
due;I-POSTCONDITION
to;I-POSTCONDITION
instructor;I-POSTCONDITION
illness;I-POSTCONDITION
;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
website;I-POSTCONDITION
shall;I-POSTCONDITION
continue;I-POSTCONDITION
to;I-POSTCONDITION
operate;I-POSTCONDITION
if;I-POSTCONDITION
the;I-POSTCONDITION
streaming;I-POSTCONDITION
server;I-POSTCONDITION
goes;I-POSTCONDITION
down;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
network;I-POSTCONDITION
shall;I-POSTCONDITION
support;I-POSTCONDITION
all;I-POSTCONDITION
EIRENE;I-POSTCONDITION
-;I-POSTCONDITION
compliant;I-POSTCONDITION
mobiles;I-POSTCONDITION
.;I-POSTCONDITION
;;
It;B-POSTCONDITION
is;I-POSTCONDITION
a;I-POSTCONDITION
card;I-POSTCONDITION
issuer;I-POSTCONDITION
's;I-POSTCONDITION
decision;I-POSTCONDITION
to;I-POSTCONDITION
determine;I-POSTCONDITION
the;I-POSTCONDITION
currencies;I-POSTCONDITION
that;I-POSTCONDITION
are;I-POSTCONDITION
allowed;I-POSTCONDITION
to;I-POSTCONDITION
occupy;I-POSTCONDITION
slots;I-POSTCONDITION
in;I-POSTCONDITION
the;I-POSTCONDITION
CEP;I-POSTCONDITION
card;I-POSTCONDITION
.;I-POSTCONDITION
This;B-POSTCONDITION
decision;I-POSTCONDITION
is;I-POSTCONDITION
made;I-POSTCONDITION
by;I-POSTCONDITION
the;I-POSTCONDITION
card;I-POSTCONDITION
issuer;I-POSTCONDITION
during;I-POSTCONDITION
the;I-POSTCONDITION
load;I-POSTCONDITION
or;I-POSTCONDITION
currency;I-POSTCONDITION
exchange;I-POSTCONDITION
transaction;I-POSTCONDITION
,;I-POSTCONDITION
by;I-POSTCONDITION
approving;I-POSTCONDITION
or;I-POSTCONDITION
rejecting;I-POSTCONDITION
the;I-POSTCONDITION
request;I-POSTCONDITION
to;I-POSTCONDITION
authorize;I-POSTCONDITION
the;I-POSTCONDITION
transaction;I-POSTCONDITION
;;
The;B-POSTCONDITION
product;I-POSTCONDITION
must;I-POSTCONDITION
be;I-POSTCONDITION
highly;I-POSTCONDITION
configurable;I-POSTCONDITION
for;I-POSTCONDITION
use;I-POSTCONDITION
with;I-POSTCONDITION
various;I-POSTCONDITION
database;I-POSTCONDITION
management;I-POSTCONDITION
systems;I-POSTCONDITION
for;I-POSTCONDITION
the;I-POSTCONDITION
end;I-POSTCONDITION
users;I-POSTCONDITION
.;O
80;B-POSTCONDITION
%;I-POSTCONDITION
of;I-POSTCONDITION
end;I-POSTCONDITION
users;I-POSTCONDITION
are;I-POSTCONDITION
able;I-POSTCONDITION
to;I-POSTCONDITION
integrate;I-POSTCONDITION
new;I-POSTCONDITION
database;I-POSTCONDITION
management;I-POSTCONDITION
systems;I-POSTCONDITION
with;I-POSTCONDITION
the;I-POSTCONDITION
product;I-POSTCONDITION
without;I-POSTCONDITION
changing;I-POSTCONDITION
the;I-POSTCONDITION
products;I-POSTCONDITION
software;I-POSTCONDITION
code;I-POSTCONDITION
.;I-POSTCONDITION
;;
Where;B-PRECONDITION
fax;I-PRECONDITION
functionality;I-PRECONDITION
is;I-PRECONDITION
provided;I-PRECONDITION
,;O
it;B-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
possible;I-POSTCONDITION
to;I-POSTCONDITION
interrupt;I-POSTCONDITION
the;I-POSTCONDITION
fax;I-POSTCONDITION
to;I-POSTCONDITION
make;I-POSTCONDITION
or;I-POSTCONDITION
receive;I-POSTCONDITION
a;I-POSTCONDITION
high;I-POSTCONDITION
priority;I-POSTCONDITION
voice;I-POSTCONDITION
or;I-POSTCONDITION
data;I-POSTCONDITION
call;I-POSTCONDITION
.;I-POSTCONDITION
;;
Total;B-POSTCONDITION
lead;I-POSTCONDITION
cycle;I-POSTCONDITION
time;I-POSTCONDITION
must;I-POSTCONDITION
be;I-POSTCONDITION
completed;I-POSTCONDITION
in;I-POSTCONDITION
5;I-POSTCONDITION
minutes;I-POSTCONDITION
for;I-POSTCONDITION
90;I-POSTCONDITION
%;I-POSTCONDITION
of;I-POSTCONDITION
lead;I-POSTCONDITION
volume;I-POSTCONDITION
between;I-POSTCONDITION
the;I-POSTCONDITION
business;I-POSTCONDITION
